,weight
22002,1874877.17
22003,1977745.194
22004,1950278.186
22005,1468688.867
22006,2022430.812
22007,1713110.087
22008,1550118.286
22009,1860809.519
22010,2086782.656
22011,1617964.611
22012,1612875.93
22013,1699426.921
22014,1513833.021
22015,2114311.876
22016,2116619.871
22017,2092637.517
22018,1774255.843
22019,1679933.61
22020,2104789.1
22021,1638378.546
22022,1727399.495
22023,1834612.672
22024,1460170.097
22025,1825704.564
22026,1763800.149
22027,2343647.736
22028,1788477.437
22029,1991470.476
22030,1826347.806
22031,1733604.426
22032,1729287.086
22033,1806471.48
22034,1682653.632
22035,1619232.099
22036,1753234.234
22037,2021556.716
22038,1615617.867
22039,2412595.669
22040,2103778.203
22041,1781333.529
22042,2074081.068
22043,1817277.432
22044,2053160.643
22045,1854008.362
22046,1701454.633
22047,1761669.893
22048,2016804.757
22049,1761138.41
22050,1427024.594
22051,2217995.349
22052,2047562.074
22053,1768016.586
22054,1628464.157
22055,1898796.474
22056,1934852.174
22057,2123397.136
22058,2011295.739
22059,1830112.683
22060,2050418.276
22061,1787454.095
22062,2288921.436
22063,2485944.114
22064,1682749.019
22065,2027179.66
22066,1820244.969
22067,1655378.361
22068,1634013.799
22069,1853214.103
22070,1665022.642
22071,1541871.999
22072,2008230.857
22073,1857142.208
22074,1892209.245
22075,1889571.6
22076,1823493.261
22077,1798110.136
22078,1936815.6
22079,2196882.004
22080,2141790.5
22081,2247523.402
22082,1993814.816
22083,1947795.885
22084,1918867.539
22085,1712049.19
22086,1680994.907
22087,2343873.956
22088,1598756.489
22089,2561371.936
22090,1459421.31
22091,1857920.787
22092,1604203.579
22093,2297330.187
22094,1529861.862
22095,2019590.551
22096,1764492.827
22097,1846996.385
22098,1900018.685
22099,1622283.946
22100,1503902.237
22101,1817646.861
22102,1429059.677
22103,2022432.008
22104,1759808.012
22105,1764393.511
22106,1723423.204
22107,2257223.669
22108,1678032.796
22109,1900460.921
22110,2009399.732
22111,1826987.707
22112,1811300.849
22113,1706887.928
22114,1811842.807
22115,1602827.978
22116,1981867.945
22117,1792874.577
22118,1569794.418
22119,1800327.617
22120,1797788.531
22121,2101649.854
22122,2224915.585
22123,1718656.273
22124,1842980.281
22125,1580601.824
22126,1733182.322
22127,1855054.982
22128,1843109.097
22129,1977268.617
22130,1525053.676
22131,1978878.312
22132,2363323.814
22133,2128756.717
22134,1984382.735
22135,2062824.026
22136,1894118.062
22137,2248251.247
22138,1598864.813
22139,2037581.384
22140,1696944.172
22141,2050384.054
22142,1870811.221
22143,1598162.199
22144,1476946.004
22145,2766324.85
22146,1932029.036
22147,1696981.794
22148,1691280.877
22149,1733368.871
22150,1960267.667
22151,1867329.821
22152,1443456.065
22153,1886234.323
22154,1837099.781
22155,1691033.224
22156,1551214.141
22157,2109871.17
22158,1696207.932
22159,1799483.337
22160,2353689.971
22161,2008262.745
22162,2003727.456
22163,2121977.604
22164,1719901.694
22165,1595362.952
22166,1902399.91
22167,1885995.788
22168,1631917.941
22169,2210581.853
22170,2248975.668
22171,1971354.87
22172,1811185.41
22173,1899170.948
22174,1706132.147
22175,1949156.59
22176,1794597.224
22177,1488039.861
22178,1820968.337
22179,2002029.591
22180,2083034.886
22181,1795669.215
22182,2557637.417
22183,1818560.156
22184,2331366.033
22185,1896209.714
22186,1915051.757
22187,1742175.804
22188,2103305.377
22189,1754421.934
22190,1975222.957
22191,2112356.363
22192,1458387.183
22193,1548501.282
22194,1961394.604
22195,1680183.737
22196,1923440.285
22197,1638878.899
22198,1823129.118
22199,2421133.941
22200,2052148.195
22201,1992412.918
22202,1804192.27
22203,1765923.144
22204,1723856.589
22205,1638949.788
22206,1644338.545
22207,1664030.095
22208,1781389.947
22209,1964356.334
22210,2053083.862
22211,2064917.362
22212,2028252.217
22213,1717288.197
22214,1729389.5
22215,1763660.362
22216,1717166.545
22217,1623667.94
22218,1826433.236
22219,1993824.945
22220,1924202.26
22221,2268965.327
22222,1591170.272
22223,1658589.31
22224,1624103.736
22225,2034168.605
22226,1647745.633
22227,1464898.53
22228,1622301.157
22229,1738879.642
22230,1926275.473
22231,2198393.089
22232,1822955.017
22233,1957001.398
22234,1864472.595
22235,1833912.554
22236,1842454.021
22237,2188141.319
22238,1899899.314
22239,1933445.193
22240,1966018.507
22241,1946783.738
22242,1467256.829
22243,1901854.942
22244,2255140.434
22245,1473167.231
22246,1960920.234
22247,2134197.445
22248,2086641.542
22249,1969285.585
22250,1776398.503
22251,2538137.793
22252,2037053.769
22253,1874294.801
22254,2071939.806
22255,1824296.273
22256,1790363.13
22257,1932266.413
22258,1985755.069
22259,1610594.274
22260,2212033.82
22261,2954235.987
22262,1975671.265
22263,1713186.383
22264,1907596.384
22265,2254639.346
22266,1771824.401
22267,2207071.166
22268,1905290.104
22269,1564140.2
22270,2087220.05
22271,1698345.282
22272,2190456.471
22273,1888065.632
22274,2130233.965
22275,2322838.069
22276,1643356.868
22277,2408615.083
22278,2065024.23
22279,1712421.281
22280,1983018.601
22281,1647337.846
22282,1586665.061
22283,1967220.531
22284,1670115.096
22285,2018932.335
22286,1919933.04
22287,1838029.722
22288,1606641.43
22289,1910538.762
22290,1787687.004
22291,2368511.521
22292,1927377.469
22293,1810895.21
22294,1693206.931
22295,1747244.298
22296,1928278.591
22297,1416865.051
22298,1887735.409
22299,1472606.779
22300,2094329.037
22301,1522228.903
22302,2142478.039
22303,1994315.379
22304,1748508.958
22305,1704240.157
22306,1812941.113
22307,2050148.814
22308,2325723.35
22309,2241540.978
22310,1601748.213
22311,2000440.786
22312,1932097.319
22313,1914311.847
22314,2262026.397
22315,1882016.099
22316,1757507.88
22317,1963680.184
22318,2521769.516
22319,1908829.76
22320,1665257.076
22321,1716921.436
22322,1827176.093
22323,2107079.544
22324,1924199.583
22325,2045721.816
22326,2106627.416
22327,2126814.827
22328,1444649.009
22329,1885052.855
22330,2048191.346
22331,1947452.345
22332,2015459.956
22333,2191813.515
22334,1902957.297
22335,1806146.604
22336,1758896.546
22337,1879893.235
22338,1522632.967
22339,1554792.525
22340,1769009.266
22341,1970726.059
22342,2084874.279
22343,2347330.021
22344,1841627.924
22345,1492284.329
22346,1398070.846
22347,1624321.195
22348,1843949.213
22349,1643797.49
22350,1781412.537
22351,2471656.948
22352,1620028.976
22353,1685150.868
22354,1470165.646
22355,1854073.891
22356,1836049.469
22357,2257324.159
22358,1692157.706
22359,1768450.673
22360,1484305.174
22361,1622872.549
22362,1749196.67
22363,2271967.64
22364,1745550.642
22365,2409374.686
22366,2445630.295
22367,1574459.13
22368,2143685.154
22369,1748261.404
22370,1762876.319
22371,1778900.26
22372,1859006.96
22373,2094600.834
22374,1742702.563
22375,2503825.004
22376,1588938.782
22377,1716584.687
22378,2134769.806
22379,1930863.134
22380,1706542.189
22381,2099648.305
22382,1822928.637
22383,1942681.797
22384,1696941.509
22385,1598496.442
22386,1904742.628
22387,1519322.285
22388,1609176.985
22389,1721433.098
22390,1938025.072
22391,1684030.858
22392,1892922.675
22393,1497302.163
22394,1643408.985
22395,1868454.757
22396,1629896.393
22397,2035747.307
22398,1823573.207
22399,1908454.417
22400,2224935.876
22401,2031548.606
22402,1715383.28
22403,2284662.295
22404,2111090.517
22405,1831149.966
22406,1673249.317
22407,1639041.478
22408,1885517.136
22409,1914180.431
22410,2170327.88
22411,1752218.304
22412,2190808.063
22413,1836166.616
22414,2170947.403
22415,1851276.776
22416,2341473.411
22417,1710628.631
22418,2323161.245
22419,1797474.358
22420,1767683.715
22421,1706020.535
22422,1433485.194
22423,1969494.969
22424,1924513.793
22425,2017097.739
22426,1990248.261
22427,2442930.923
22428,1923589.387
22429,1667879.857
22430,1505820.775
22431,2208413.839
22432,1814471.646
22433,2064697.715
22434,1918973.34
22435,1875079.276
22436,1709199.066
22437,1897422.19
22438,1813544.87
22439,1847575.915
22440,1685156.436
22441,1795902.208
22442,1597489.074
22443,2361097.775
22444,1732607.34
22445,1509848.398
22446,1815316.328
22447,2016836.116
22448,2208531.819
22449,2286605.172
22450,1678434.916
22451,1834137.023
22452,2553844.395
22453,2357307.43
22454,1834182.147
22455,1694536.369
22456,2042260.731
22457,2151985.901
22458,2128392.331
22459,2226608.141
22460,1843949.697
22461,1583625.418
22462,1829980.369
22463,2262002.439
22464,1781475.957
22465,2069974.001
22466,1992675.406
22467,1639979.735
22468,1938315.163
22469,1736531.018
22470,2332376.849
22471,1882400.681
22472,1730919.137
22473,1942964.553
22474,2040433.186
22475,1738978.204
22476,2338309.119
22477,1654695.105
22478,1435771.288
22479,2160367.595
22480,1733884.681
22481,1968036.391
22482,1564803.365
22483,2132932.617
22484,1891588.213
22485,1683807.454
22486,2006438.631
22487,1633132.395
22488,1600243.152
22489,2228031.665
22490,1905172.241
22491,1801717.674
22492,1680628.373
22493,1757803.342
22494,1577985.268
22495,1442253.389
22496,1540061.106
22497,1638457.156
22498,1862875.312
22499,1831739.076
22500,1831495.428
22501,1787600.883
22502,1817835.458
22503,1802493.093
22504,1735707.253
22505,1409632.25
22506,1811101.132
22507,1797899.127
22508,1808761.253
22509,1740523.424
22510,2007711.342
22511,1652183.473
22512,1925799.339
22513,1495273.463
22514,1564669.024
22515,1485423.644
22516,1785218.828
22517,1708314.434
22518,2081441.217
22519,1804547.647
22520,1543410.962
22521,1887540.921
22522,2066800.875
22523,1931438.151
22524,1751248.435
22525,1936102.136
22526,2167269.863
22527,2464034.998
22528,1727036.162
22529,2200299.351
22530,2007470.259
22531,1775812.037
22532,1691737.504
22533,2077945.624
22534,1873012.38
22535,2027819.746
22536,2048054.457
22537,2050191.587
22538,1885913.502
22539,1828025.117
22540,1426579.218
22541,1406408.247
22542,1680513.844
22543,2141211.183
22544,1818947.597
22545,1843206.057
22546,2188205.002
22547,2478682.494
22548,1617542.575
22549,1871961.863
22550,1642622.291
22551,1463552.789
22552,1837250.355
22553,1995938.035
22554,2057353.365
22555,1937464.873
22556,2316756.712
22557,1655465.557
22558,1750180.077
22559,1751625.83
22560,1464561.502
22561,1900777.91
22562,1648806.422
22563,1469946.19
22564,1556513.77
22565,2072809.085
22566,1866037.506
22567,2188538.224
22568,2167336.431
22569,2244716.874
22570,2019300.253
22571,1655870.117
22572,1668808.124
22573,2371051.434
22574,1819937.992
22575,2329223.642
22576,2442428.364
22577,2478109.917
22578,1722776.638
22579,1795720.151
22580,1850615.145
22581,1484360.863
22582,1730776.787
22583,2126147.713
22584,1791975.773
22585,1909215.237
22586,1632763.519
22587,1842807.008
22588,2160687.272
22589,2035421.008
22590,2289760.147
22591,1800620.824
22592,1498184.679
22593,2448906.978
22594,2101130.957
22595,1961124.196
22596,2034631.485
22597,1741328.809
22598,2016239.832
22599,1843165.818
22600,1739821.657
22601,1893478.7
22602,2108664.378
22603,1814812.813
22604,2114130.534
22605,1765332.302
22606,1890530.021
22607,1969117.705
22608,2404650.241
22609,1823579.361
22610,1739660.17
22611,2050037.331
22612,1772739.986
22613,1818826.821
22614,2249979.847
22615,1725338.939
22616,1765267.317
22617,1964226.097
22618,2370248.806
22619,1608609.771
22620,2629848.26
22621,1794628.592
22622,2282121.824
22623,2308755.023
22624,1760989.683
22625,2096175.16
22626,1752103.373
22627,1640706.704
22628,1867018.607
22629,1954861.345
22630,1658108.511
22631,1785331.963
22632,1921615.459
22633,1376772.117
22634,2364810.274
22635,2357856.532
22636,1682420.373
22637,1709750.147
22638,2312063.458
22639,1669274.556
22640,2105671.53
22641,1695228.12
22642,2089454.92
22643,1743060.448
22644,1938749.934
22645,1643448.178
22646,1751517.127
22647,2186355.382
22648,1756874.532
22649,1835597.661
22650,2009806.767
22651,1824330.749
22652,2057546.017
22653,1696559.894
22654,2335584.604
22655,1895816.867
22656,2399867.792
22657,2288874.82
22658,2022231.783
22659,1682408.527
22660,2185268.642
22661,1728806.863
22662,1968254.693
22663,1936677.048
22664,1660291.197
22665,1776260.017
22666,1659296.368
22667,1704634.803
22668,2376135.213
22669,1843497.971
22670,1961871.258
22671,2156596.033
22672,1584127.682
22673,2255209.827
22674,1837457.368
22675,1704121.56
22676,2027020.274
22677,1560415.448
22678,1452780.878
22679,1846186.664
22680,1695982.613
22681,2193697.779
22682,2098404.389
22683,1802372.98
22684,1825070.218
22685,1968880.748
22686,1390414.845
22687,1778747.823
22688,1673462.259
22689,1504462.278
22690,1932060.771
22691,2088256.972
22692,2100074.003
22693,1513012.167
22694,1770357.251
22695,2138791.601
22696,1972001.6
22697,2171420.215
22698,2366110.093
22699,1688402.585
22700,1944964.336
22701,1753401.347
22702,2082876.899
22703,2091373.455
22704,2009456.06
22705,1943927.24
22706,1903903.659
22707,1749490.969
22708,1751214.123
22709,2097776.597
22710,1691206.035
22711,1799236.639
22712,1886669.22
22713,3199845.991
22714,1651266.647
22715,2334469.941
22716,1652992.006
22717,1871606.906
22718,1819386.816
22719,1741401.281
22720,2132014.048
22721,2363748.439
22722,1944317.544
22723,1675057.239
22724,1771133.494
22725,2508385.06
22726,1774466.076
22727,2372661.837
22728,1699174.017
22729,1570076.69
22730,1555480.866
22731,2105940.43
22732,2023790.354
22733,1833058.542
22734,1922851.912
22735,2313127.094
22736,2006105.624
22737,1945093.961
22738,1858256.396
22739,1493861.202
22740,1893598.247
22741,1689043.686
22742,1744834.299
22743,2119142.569
22744,1633050.7
22745,1947412.94
22746,1833319.417
22747,1442294.862
22748,1687840.318
22749,2062440.386
22750,1898576.874
22751,1692276.614
22752,1756539.063
22753,1859338.818
22754,1464092.435
22755,1672359.371
22756,1546597.168
22757,2057903.431
22758,1853608.188
22759,2026563.037
22760,2050565.217
22761,1969750.825
22762,1744635.353
22763,1670707.591
22764,1764853.682
22765,1741300.38
22766,1588497.045
22767,1827069.293
22768,2076760.476
22769,1590308.759
22770,1925065.934
22771,2164961.274
22772,2325634.542
22773,2145910.192
22774,1677538.111
22775,1881823.076
22776,1774387.328
22777,1864481.976
22778,1585876.945
22779,1748264.038
22780,2062344.037
22781,1627566.842
22782,1717199.052
22783,2048377.055
22784,1587322.648
22785,1440718.477
22786,1904736.893
22787,1608381.784
22788,1488041.229
22789,2083122.923
22790,1723957.378
22791,1589295.779
22792,1485445.303
22793,1769873.209
22794,1904765.021
22795,2031146.094
22796,1616131.287
22797,1784656.381
22798,1829056.431
22799,1992407.283
22800,1705251.292
22801,1680954.498
22802,1824658.948
22803,1815432.618
22804,1895854.138
22805,1582302.437
22806,1910480.877
22807,2310748.591
22808,1935414.689
22809,2120169.163
22810,1968224.794
22811,2084142.601
22812,1886372.618
22813,1695395.822
22814,1807716.803
22815,1678083.37
22816,1870967.977
22817,2644440.988
22818,1889590.138
22819,2713667.168
22820,1591021.672
22821,1765242.643
22822,1701593.125
22823,1443043.978
22824,1616521.976
22825,2513978.014
22826,1739835.544
22827,1745047.417
22828,1899464.579
